UID,EventType,EventName,LocalTime,StayTime,Source,OS,Gender,Age,Level,Version,isGray
02844158,browse,Instructions,1686312831723,1917,push,iOS,f,39,1,4.13,N,
02844158,browse,GoodDetail,1686312833660,1937,push,iOS,f,39,1,4.13,N,
02844158,browse,Instructions,1686312835696,2036,push,iOS,f,39,1,4.13,N,
02844158,browse,Videos,1686312837879,2183,push,iOS,f,39,1,4.13,N,
02844158,click,AddToCart,1686312839737,1858,push,iOS,f,39,1,4.13,N,
05280747,browse,Activity,1686291262183,1858,natural,Android,m,42,0,4.13,N,
05280747,browse,GoodList,1686291264167,1984,natural,Android,m,42,0,4.13,N,
05280747,browse,Activity,1686291266262,2095,natural,Android,m,42,0,4.13,N,
05280747,browse,Instructions,1686291268276,2014,natural,Android,m,42,0,4.13,N,
05280747,browse,GoodList,1686291270257,1981,natural,Android,m,42,0,4.13,N,
05280747,browse,Activity,1686291272223,1966,natural,Android,m,42,0,4.13,N,
05280747,browse,Videos,1686291274281,2058,natural,Android,m,42,0,4.13,N,
05280747,browse,Videos,1686291276084,1803,natural,Android,m,42,0,4.13,N,
05280747,browse,GoodList,1686291278100,2016,natural,Android,m,42,0,4.13,N,
05280747,browse,Activity,1686291280038,1938,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291282070,2032,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291283827,1757,natural,Android,m,42,0,4.13,N,
05280747,browse,GoodList,1686291285928,2101,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291287889,1961,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291289971,2082,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291291891,1920,natural,Android,m,42,0,4.13,N,
05280747,browse,Live,1686291293938,2047,natural,Android,m,42,0,4.13,N,
05280747,browse,GoodDetail,1686291295908,1970,natural,Android,m,42,0,4.13,N,
05280747,click,AddToCart,1686291297956,2048,natural,Android,m,42,0,4.13,N,
20635941,browse,Activity,1686316409037,2048,push,Android,m,27,0,4.13,N,
20635941,browse,GoodList,1686316410867,1830,push,Android,m,27,0,4.13,N,
20635941,browse,Live,1686316412893,2026,push,Android,m,27,0,4.13,N,
20635941,browse,Activity,1686316414861,1968,push,Android,m,27,0,4.13,N,
20635941,browse,Videos,1686316417094,2233,push,Android,m,27,0,4.13,N,
20635941,browse,GoodList,1686316419177,2083,push,Android,m,27,0,4.13,N,
20635941,browse,Activity,1686316421122,1945,push,Android,m,27,0,4.13,N,
20635941,browse,GoodList,1686316423114,1992,push,Android,m,27,0,4.13,N,
20635941,browse,Live,1686316425133,2019,push,Android,m,27,0,4.13,N,
20635941,browse,Instructions,1686316427177,2044,push,Android,m,27,0,4.13,N,
20635941,browse,Videos,1686316429003,1826,push,Android,m,27,0,4.13,N,
20635941,browse,Instructions,1686316431025,2022,push,Android,m,27,0,4.13,N,
20635941,browse,Live,1686316432973,1948,push,Android,m,27,0,4.13,N,
20635941,browse,Activity,1686316435108,2135,push,Android,m,27,0,4.13,N,
20635941,browse,GoodList,1686316436971,1863,push,Android,m,27,0,4.13,N,
20635941,browse,GoodDetail,1686316439008,2037,push,Android,m,27,0,4.13,N,
20635941,click,AddToCart,1686316440858,1850,push,Android,m,27,0,4.13,N,
14061641,browse,Activity,1686305150257,1850,push,Android,f,32,0,4.13,N,
14061641,browse,GoodList,1686305152303,2046,push,Android,f,32,0,4.13,N,
14061641,browse,GoodDetail,1686305154298,1995,push,Android,f,32,0,4.13,N,
14061641,browse,GoodList,1686305156336,2038,push,Android,f,32,0,4.13,N,
14061641,browse,GoodDetail,1686305158488,2152,push,Android,f,32,0,4.13,N,
14061641,browse,GoodList,1686305160485,1997,push,Android,f,32,0,4.13,N,
14061641,browse,GoodDetail,1686305162596,2111,push,Android,f,32,0,4.13,N,
14061641,browse,GoodList,1686305164695,2099,push,Android,f,32,0,4.13,N,
14061641,browse,GoodDetail,1686305166756,2061,push,Android,f,32,0,4.13,N,
14061641,click,Payment,1686305168694,1938,push,Android,f,32,0,4.13,N,
14061641,browse,Live,1686305170787,2093,push,Android,f,32,0,4.13,N,
14061641,browse,PaySuccess,1686305172847,2060,push,Android,f,32,0,4.13,N,
04114562,browse,Activity,1686283781363,2060,push,Android,m,42,0,4.13,N,
04114562,browse,Videos,1686283783211,1848,push,Android,m,42,0,4.13,N,
04114562,browse,GoodList,1686283785233,2022,push,Android,m,42,0,4.13,N,
04114562,browse,GoodDetail,1686283787152,1919,push,Android,m,42,0,4.13,N,
04114562,browse,GoodList,1686283789071,1919,push,Android,m,42,0,4.13,N,
04114562,browse,GoodDetail,1686283791248,2177,push,Android,m,42,0,4.13,N,
04114562,browse,Videos,1686283793363,2115,push,Android,m,42,0,4.13,N,
04114562,browse,GoodList,1686283795465,2102,push,Android,m,42,0,4.13,N,
04114562,browse,GoodDetail,1686283797352,1887,push,Android,m,42,0,4.13,N,
04114562,browse,GoodList,1686283799338,1986,push,Android,m,42,0,4.13,N,
04114562,browse,Videos,1686283801347,2009,push,Android,m,42,0,4.13,N,
04114562,browse,GoodDetail,1686283803217,1870,push,Android,m,42,0,4.13,N,
04114562,click,Payment,1686283805216,1999,push,Android,m,42,0,4.13,N,
04114562,browse,PaySuccess,1686283807209,1993,push,Android,m,42,0,4.13,N,
08996007,browse,Activity,1686314422455,1993,push,Android,f,40,1,4.13,N,
08996007,browse,GoodList,1686314424395,1940,push,Android,f,40,1,4.13,N,
08996007,browse,Videos,1686314426470,2075,push,Android,f,40,1,4.13,N,
08996007,browse,GoodDetail,1686314428585,2115,push,Android,f,40,1,4.13,N,
08996007,browse,Live,1686314430653,2068,push,Android,f,40,1,4.13,N,
08996007,browse,Videos,1686314432642,1989,push,Android,f,40,1,4.13,N,
08996007,browse,Live,1686314434629,1987,push,Android,f,40,1,4.13,N,
08996007,browse,Instructions,1686314436664,2035,push,Android,f,40,1,4.13,N,
08996007,click,Payment,1686314438665,2001,push,Android,f,40,1,4.13,N,
08996007,browse,Instructions,1686314440482,1817,push,Android,f,40,1,4.13,N,
08996007,browse,Instructions,1686314442350,1868,push,Android,f,40,1,4.13,N,
08996007,browse,PaySuccess,1686314444248,1898,push,Android,f,40,1,4.13,N,
04124833,browse,Activity,1686280853045,1898,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodList,1686280854960,1915,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodDetail,1686280857061,2101,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodList,1686280859043,1982,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodDetail,1686280860866,1823,push,iOS,m,29,0,4.13,N,
04124833,browse,Live,1686280862820,1954,push,iOS,m,29,0,4.13,N,
04124833,browse,Live,1686280864736,1916,push,iOS,m,29,0,4.13,N,
04124833,browse,Videos,1686280866597,1861,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodList,1686280868679,2082,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodDetail,1686280870804,2125,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodList,1686280872800,1996,push,iOS,m,29,0,4.13,N,
04124833,browse,Videos,1686280874773,1973,push,iOS,m,29,0,4.13,N,
04124833,browse,Live,1686280876724,1951,push,iOS,m,29,0,4.13,N,
04124833,browse,Videos,1686280878693,1969,push,iOS,m,29,0,4.13,N,
04124833,browse,GoodDetail,1686280880847,2154,push,iOS,m,29,0,4.13,N,
04124833,click,Payment,1686280882567,1720,push,iOS,m,29,0,4.13,N,
04124833,browse,Videos,1686280884703,2136,push,iOS,m,29,0,4.13,N,
04124833,browse,PaySuccess,1686280886642,1939,push,iOS,m,29,0,4.13,N,
12090629,browse,Activity,1686309397452,1939,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodList,1686309399279,1827,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodDetail,1686309401069,1790,natural,Android,f,28,0,4.13,N,
12090629,browse,Settings,1686309403131,2062,natural,Android,f,28,0,4.13,N,
12090629,browse,Videos,1686309405088,1957,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodList,1686309407245,2157,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodDetail,1686309409347,2102,natural,Android,f,28,0,4.13,N,
12090629,browse,Live,1686309411372,2025,natural,Android,f,28,0,4.13,N,
12090629,browse,Videos,1686309413478,2106,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodList,1686309415508,2030,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodDetail,1686309417443,1935,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodList,1686309419367,1924,natural,Android,f,28,0,4.13,N,
12090629,browse,GoodDetail,1686309421336,1969,natural,Android,f,28,0,4.13,N,
12090629,click,Payment,1686309423325,1989,natural,Android,f,28,0,4.13,N,
12090629,browse,Live,1686309425392,2067,natural,Android,f,28,0,4.13,N,
12090629,browse,PaySuccess,1686309427455,2063,natural,Android,f,28,0,4.13,N,
16677691,browse,Activity,1686315567064,2063,natural,Android,f,35,0,4.13,N,
16677691,browse,Videos,1686315569043,1979,natural,Android,f,35,0,4.13,N,
16677691,browse,Live,1686315570980,1937,natural,Android,f,35,0,4.13,N,
16677691,browse,Videos,1686315573156,2176,natural,Android,f,35,0,4.13,N,
16677691,browse,GoodList,1686315575258,2102,natural,Android,f,35,0,4.13,N,
16677691,browse,GoodDetail,1686315577256,1998,natural,Android,f,35,0,4.13,N,
16677691,browse,Videos,1686315579316,2060,natural,Android,f,35,0,4.13,N,
16677691,browse,Live,1686315581201,1885,natural,Android,f,35,0,4.13,N,
16677691,browse,Videos,1686315583201,2000,natural,Android,f,35,0,4.13,N,
16677691,browse,Live,1686315585227,2026,natural,Android,f,35,0,4.13,N,
16677691,browse,Videos,1686315587099,1872,natural,Android,f,35,0,4.13,N,
16677691,browse,Instructions,1686315589102,2003,natural,Android,f,35,0,4.13,N,
16677691,browse,Settings,1686315590896,1794,natural,Android,f,35,0,4.13,N,
16677691,click,AddToCart,1686315592902,2006,natural,Android,f,35,0,4.13,N,
13208385,browse,Activity,1686322501999,2006,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodList,1686322503958,1959,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodDetail,1686322505891,1933,natural,Android,f,57,2,4.13,N,
13208385,browse,Videos,1686322507883,1992,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodList,1686322509857,1974,natural,Android,f,57,2,4.13,N,
13208385,browse,Settings,1686322511966,2109,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodDetail,1686322513795,1829,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodList,1686322515705,1910,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodDetail,1686322517775,2070,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodList,1686322519714,1939,natural,Android,f,57,2,4.13,N,
13208385,browse,GoodDetail,1686322521806,2092,natural,Android,f,57,2,4.13,N,
13208385,click,Payment,1686322523748,1942,natural,Android,f,57,2,4.13,N,
13208385,browse,PaySuccess,1686322525885,2137,natural,Android,f,57,2,4.13,N,
15921309,browse,Activity,1686316298886,2137,push,iOS,m,54,1,4.13,N,
15921309,browse,Live,1686316300871,1985,push,iOS,m,54,1,4.13,N,
15921309,browse,Instructions,1686316302836,1965,push,iOS,m,54,1,4.13,N,
15921309,browse,GoodList,1686316304922,2086,push,iOS,m,54,1,4.13,N,
15921309,browse,Instructions,1686316306957,2035,push,iOS,m,54,1,4.13,N,
15921309,browse,Activity,1686316309005,2048,push,iOS,m,54,1,4.13,N,
15921309,browse,Videos,1686316311021,2016,push,iOS,m,54,1,4.13,N,
15921309,browse,GoodList,1686316313062,2041,push,iOS,m,54,1,4.13,N,
15921309,browse,Activity,1686316314968,1906,push,iOS,m,54,1,4.13,N,
15921309,browse,GoodList,1686316317056,2088,push,iOS,m,54,1,4.13,N,
15921309,browse,Activity,1686316319132,2076,push,iOS,m,54,1,4.13,N,
15921309,browse,GoodList,1686316321128,1996,push,iOS,m,54,1,4.13,N,
15921309,browse,GoodDetail,1686316323046,1918,push,iOS,m,54,1,4.13,N,
15921309,click,AddToCart,1686316325093,2047,push,iOS,m,54,1,4.13,N,
10579487,browse,Activity,1686317459835,2047,push,Android,f,50,1,4.13,N,
10579487,browse,Videos,1686317461649,1814,push,Android,f,50,1,4.13,N,
10579487,browse,GoodList,1686317463676,2027,push,Android,f,50,1,4.13,N,
10579487,browse,Videos,1686317465616,1940,push,Android,f,50,1,4.13,N,
10579487,browse,Activity,1686317467610,1994,push,Android,f,50,1,4.13,N,
10579487,browse,Videos,1686317469442,1832,push,Android,f,50,1,4.13,N,
10579487,browse,GoodList,1686317471563,2121,push,Android,f,50,1,4.13,N,
10579487,browse,GoodDetail,1686317473711,2148,push,Android,f,50,1,4.13,N,
10579487,browse,GoodList,1686317475612,1901,push,Android,f,50,1,4.13,N,
10579487,browse,GoodDetail,1686317477457,1845,push,Android,f,50,1,4.13,N,
10579487,browse,Videos,1686317479566,2109,push,Android,f,50,1,4.13,N,
10579487,click,AddToCart,1686317481777,2211,push,Android,f,50,1,4.13,N,
03587601,browse,Activity,1686314829366,2211,push,Android,m,44,1,4.13,N,
03587601,browse,Videos,1686314831320,1954,push,Android,m,44,1,4.13,N,
03587601,browse,GoodList,1686314833406,2086,push,Android,m,44,1,4.13,N,
03587601,browse,Settings,1686314835389,1983,push,Android,m,44,1,4.13,N,
03587601,browse,GoodDetail,1686314837319,1930,push,Android,m,44,1,4.13,N,
03587601,browse,Videos,1686314839297,1978,push,Android,m,44,1,4.13,N,
03587601,browse,GoodList,1686314841205,1908,push,Android,m,44,1,4.13,N,
03587601,browse,GoodDetail,1686314843250,2045,push,Android,m,44,1,4.13,N,
03587601,browse,GoodList,1686314845212,1962,push,Android,m,44,1,4.13,N,
03587601,browse,Live,1686314847273,2061,push,Android,m,44,1,4.13,N,
03587601,browse,GoodDetail,1686314849387,2114,push,Android,m,44,1,4.13,N,
03587601,browse,GoodList,1686314851365,1978,push,Android,m,44,1,4.13,N,
03587601,browse,GoodDetail,1686314853323,1958,push,Android,m,44,1,4.13,N,
03587601,click,AddToCart,1686314855191,1868,push,Android,m,44,1,4.13,N,
10692890,browse,Activity,1686310662941,1868,push,Android,f,32,2,4.13,N,
10692890,browse,Live,1686310664882,1941,push,Android,f,32,2,4.13,N,
10692890,browse,Videos,1686310666858,1976,push,Android,f,32,2,4.13,N,
10692890,browse,GoodList,1686310668765,1907,push,Android,f,32,2,4.13,N,
10692890,browse,Live,1686310670655,1890,push,Android,f,32,2,4.13,N,
10692890,browse,Activity,1686310672713,2058,push,Android,f,32,2,4.13,N,
10692890,browse,Live,1686310674813,2100,push,Android,f,32,2,4.13,N,
10692890,browse,GoodList,1686310676893,2080,push,Android,f,32,2,4.13,N,
10692890,browse,Activity,1686310678947,2054,push,Android,f,32,2,4.13,N,
10692890,browse,GoodList,1686310680869,1922,push,Android,f,32,2,4.13,N,
10692890,browse,Instructions,1686310682844,1975,push,Android,f,32,2,4.13,N,
10692890,browse,Videos,1686310684934,2090,push,Android,f,32,2,4.13,N,
10692890,browse,Activity,1686310686984,2050,push,Android,f,32,2,4.13,N,
10692890,browse,GoodList,1686310688855,1871,push,Android,f,32,2,4.13,N,
10692890,browse,GoodDetail,1686310690870,2015,push,Android,f,32,2,4.13,N,
10692890,browse,Videos,1686310692896,2026,push,Android,f,32,2,4.13,N,
10692890,browse,Videos,1686310694920,2024,push,Android,f,32,2,4.13,N,
10692890,click,AddToCart,1686310696929,2009,push,Android,f,32,2,4.13,N,
15695820,browse,Activity,1686302428216,2009,push,Android,f,20,0,4.13,N,
15695820,browse,GoodList,1686302430275,2059,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302432158,1883,push,Android,f,20,0,4.13,N,
15695820,browse,Videos,1686302433969,1811,push,Android,f,20,0,4.13,N,
15695820,browse,Videos,1686302435958,1989,push,Android,f,20,0,4.13,N,
15695820,browse,Activity,1686302438019,2061,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302439934,1915,push,Android,f,20,0,4.13,N,
15695820,browse,GoodList,1686302441801,1867,push,Android,f,20,0,4.13,N,
15695820,browse,Activity,1686302443891,2090,push,Android,f,20,0,4.13,N,
15695820,browse,GoodList,1686302445923,2032,push,Android,f,20,0,4.13,N,
15695820,browse,Videos,1686302448184,2261,push,Android,f,20,0,4.13,N,
15695820,browse,Activity,1686302450203,2019,push,Android,f,20,0,4.13,N,
15695820,browse,GoodList,1686302452027,1824,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302454109,2082,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302456268,2159,push,Android,f,20,0,4.13,N,
15695820,browse,GoodDetail,1686302458492,2224,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302460442,1950,push,Android,f,20,0,4.13,N,
15695820,browse,Videos,1686302462318,1876,push,Android,f,20,0,4.13,N,
15695820,browse,Live,1686302464430,2112,push,Android,f,20,0,4.13,N,
15695820,click,AddToCart,1686302466516,2086,push,Android,f,20,0,4.13,N,
20959048,browse,Activity,1686305031371,2086,push,Android,f,34,1,4.13,N,
20959048,browse,GoodList,1686305033381,2010,push,Android,f,34,1,4.13,N,
20959048,browse,Videos,1686305035354,1973,push,Android,f,34,1,4.13,N,
20959048,browse,Videos,1686305037401,2047,push,Android,f,34,1,4.13,N,
20959048,browse,GoodDetail,1686305039299,1898,push,Android,f,34,1,4.13,N,
20959048,browse,GoodList,1686305041519,2220,push,Android,f,34,1,4.13,N,
20959048,browse,GoodDetail,1686305043558,2039,push,Android,f,34,1,4.13,N,
20959048,browse,GoodList,1686305045418,1860,push,Android,f,34,1,4.13,N,
20959048,browse,Live,1686305047489,2071,push,Android,f,34,1,4.13,N,
20959048,browse,GoodDetail,1686305049397,1908,push,Android,f,34,1,4.13,N,
20959048,browse,GoodList,1686305051349,1952,push,Android,f,34,1,4.13,N,
20959048,browse,Live,1686305053416,2067,push,Android,f,34,1,4.13,N,
20959048,browse,Live,1686305055244,1828,push,Android,f,34,1,4.13,N,
20959048,browse,Live,1686305057164,1920,push,Android,f,34,1,4.13,N,
20959048,browse,GoodDetail,1686305059050,1886,push,Android,f,34,1,4.13,N,
20959048,browse,Live,1686305061020,1970,push,Android,f,34,1,4.13,N,
20959048,click,Payment,1686305063022,2002,push,Android,f,34,1,4.13,N,
20959048,browse,PaySuccess,1686305065012,1990,push,Android,f,34,1,4.13,N,
08578751,browse,Activity,1686318328263,1990,push,Android,f,42,0,4.13,N,
08578751,browse,GoodList,1686318330129,1866,push,Android,f,42,0,4.13,N,
08578751,browse,Instructions,1686318332086,1957,push,Android,f,42,0,4.13,N,
08578751,browse,Activity,1686318333919,1833,push,Android,f,42,0,4.13,N,
08578751,browse,Instructions,1686318335795,1876,push,Android,f,42,0,4.13,N,
08578751,browse,Live,1686318337787,1992,push,Android,f,42,0,4.13,N,
08578751,browse,Videos,1686318339720,1933,push,Android,f,42,0,4.13,N,
08578751,browse,Videos,1686318341679,1959,push,Android,f,42,0,4.13,N,
08578751,browse,GoodList,1686318343677,1998,push,Android,f,42,0,4.13,N,
08578751,browse,Videos,1686318345574,1897,push,Android,f,42,0,4.13,N,
08578751,browse,Live,1686318347685,2111,push,Android,f,42,0,4.13,N,
08578751,browse,Live,1686318349871,2186,push,Android,f,42,0,4.13,N,
08578751,browse,Videos,1686318351868,1997,push,Android,f,42,0,4.13,N,
08578751,browse,Videos,1686318353884,2016,push,Android,f,42,0,4.13,N,
08578751,browse,GoodDetail,1686318355829,1945,push,Android,f,42,0,4.13,N,
08578751,click,AddToCart,1686318357661,1832,push,Android,f,42,0,4.13,N,
01339203,browse,Activity,1686299590382,1832,push,Android,f,37,0,4.13,N,
01339203,browse,GoodList,1686299592327,1945,push,Android,f,37,0,4.13,N,
01339203,browse,GoodDetail,1686299594365,2038,push,Android,f,37,0,4.13,N,
01339203,browse,Settings,1686299596509,2144,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299598623,2114,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299600648,2025,push,Android,f,37,0,4.13,N,
01339203,browse,GoodList,1686299602532,1884,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299604603,2071,push,Android,f,37,0,4.13,N,
01339203,browse,GoodDetail,1686299606518,1915,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299608571,2053,push,Android,f,37,0,4.13,N,
01339203,browse,GoodList,1686299610501,1930,push,Android,f,37,0,4.13,N,
01339203,browse,GoodDetail,1686299612585,2084,push,Android,f,37,0,4.13,N,
01339203,browse,Instructions,1686299614542,1957,push,Android,f,37,0,4.13,N,
01339203,browse,Live,1686299616718,2176,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299618862,2144,push,Android,f,37,0,4.13,N,
01339203,browse,Videos,1686299620873,2011,push,Android,f,37,0,4.13,N,
01339203,browse,GoodList,1686299622886,2013,push,Android,f,37,0,4.13,N,
01339203,browse,GoodDetail,1686299624964,2078,push,Android,f,37,0,4.13,N,
01339203,click,Payment,1686299627065,2101,push,Android,f,37,0,4.13,N,
01339203,browse,PaySuccess,1686299629103,2038,push,Android,f,37,0,4.13,N,
16101189,browse,Activity,1686306034930,2038,push,iOS,m,27,0,4.13,N,
16101189,browse,GoodList,1686306037136,2206,push,iOS,m,27,0,4.13,N,
16101189,browse,Activity,1686306039181,2045,push,iOS,m,27,0,4.13,N,
16101189,browse,GoodList,1686306041198,2017,push,iOS,m,27,0,4.13,N,
16101189,browse,Live,1686306043150,1952,push,iOS,m,27,0,4.13,N,
16101189,browse,GoodDetail,1686306045294,2144,push,iOS,m,27,0,4.13,N,
16101189,browse,Live,1686306047372,2078,push,iOS,m,27,0,4.13,N,
16101189,click,AddToCart,1686306049397,2025,push,iOS,m,27,0,4.13,N,
00932109,browse,Activity,1686285583366,2025,push,Android,f,21,0,4.13,N,
00932109,browse,Live,1686285585284,1918,push,Android,f,21,0,4.13,N,
00932109,browse,GoodList,1686285587213,1929,push,Android,f,21,0,4.13,N,
00932109,browse,Videos,1686285589178,1965,push,Android,f,21,0,4.13,N,
00932109,browse,Videos,1686285591084,1906,push,Android,f,21,0,4.13,N,
00932109,browse,Instructions,1686285593197,2113,push,Android,f,21,0,4.13,N,
00932109,browse,Live,1686285595356,2159,push,Android,f,21,0,4.13,N,
00932109,browse,GoodDetail,1686285597464,2108,push,Android,f,21,0,4.13,N,
00932109,browse,Live,1686285599400,1936,push,Android,f,21,0,4.13,N,
00932109,browse,Live,1686285601236,1836,push,Android,f,21,0,4.13,N,
00932109,click,Payment,1686285603219,1983,push,Android,f,21,0,4.13,N,
00932109,browse,Live,1686285605358,2139,push,Android,f,21,0,4.13,N,
00932109,browse,PaySuccess,1686285607337,1979,push,Android,f,21,0,4.13,N,
06979069,browse,Activity,1686307122063,1979,natural,iOS,f,50,0,4.13,N,
06979069,browse,GoodList,1686307124038,1975,natural,iOS,f,50,0,4.13,N,
06979069,browse,Activity,1686307125986,1948,natural,iOS,f,50,0,4.13,N,
06979069,browse,GoodList,1686307128090,2104,natural,iOS,f,50,0,4.13,N,
06979069,browse,Activity,1686307130037,1947,natural,iOS,f,50,0,4.13,N,
06979069,browse,GoodList,1686307131885,1848,natural,iOS,f,50,0,4.13,N,
06979069,browse,Activity,1686307133834,1949,natural,iOS,f,50,0,4.13,N,
06979069,browse,GoodList,1686307135700,1866,natural,iOS,f,50,0,4.13,N,
06979069,browse,GoodDetail,1686307137655,1955,natural,iOS,f,50,0,4.13,N,
06979069,click,AddToCart,1686307139503,1848,natural,iOS,f,50,0,4.13,N,
15668236,browse,Activity,1686303979303,1848,natural,Android,f,19,0,4.13,N,
15668236,browse,GoodList,1686303981311,2008,natural,Android,f,19,0,4.13,N,
15668236,browse,Activity,1686303983306,1995,natural,Android,f,19,0,4.13,N,
15668236,browse,GoodList,1686303985314,2008,natural,Android,f,19,0,4.13,N,
15668236,browse,Videos,1686303987307,1993,natural,Android,f,19,0,4.13,N,
15668236,browse,Activity,1686303989326,2019,natural,Android,f,19,0,4.13,N,
15668236,browse,Videos,1686303991288,1962,natural,Android,f,19,0,4.13,N,
15668236,browse,Videos,1686303993212,1924,natural,Android,f,19,0,4.13,N,
15668236,browse,GoodList,1686303995303,2091,natural,Android,f,19,0,4.13,N,
15668236,browse,Activity,1686303997374,2071,natural,Android,f,19,0,4.13,N,
15668236,browse,GoodList,1686303999285,1911,natural,Android,f,19,0,4.13,N,
15668236,browse,GoodDetail,1686304001225,1940,natural,Android,f,19,0,4.13,N,
15668236,click,AddToCart,1686304003339,2114,natural,Android,f,19,0,4.13,N,
22834711,browse,Activity,1686316791796,2114,push,Android,f,39,0,4.13,N,
22834711,browse,GoodList,1686316793817,2021,push,Android,f,39,0,4.13,N,
22834711,browse,Activity,1686316795835,2018,push,Android,f,39,0,4.13,N,
22834711,browse,GoodList,1686316797911,2076,push,Android,f,39,0,4.13,N,
22834711,browse,GoodDetail,1686316800091,2180,push,Android,f,39,0,4.13,N,
22834711,click,Payment,1686316802114,2023,push,Android,f,39,0,4.13,N,
22834711,browse,PaySuccess,1686316803871,1757,push,Android,f,39,0,4.13,N,
03300336,browse,Activity,1686311108273,1757,push,Android,f,53,0,4.13,N,
03300336,browse,GoodList,1686311110072,1799,push,Android,f,53,0,4.13,N,
03300336,browse,Activity,1686311111855,1783,push,Android,f,53,0,4.13,N,
03300336,browse,Videos,1686311113829,1974,push,Android,f,53,0,4.13,N,
03300336,browse,Live,1686311116002,2173,push,Android,f,53,0,4.13,N,
03300336,browse,Videos,1686311117818,1816,push,Android,f,53,0,4.13,N,
03300336,browse,GoodList,1686311119834,2016,push,Android,f,53,0,4.13,N,
03300336,browse,Live,1686311121696,1862,push,Android,f,53,0,4.13,N,
03300336,browse,Live,1686311123857,2161,push,Android,f,53,0,4.13,N,
03300336,browse,GoodDetail,1686311125662,1805,push,Android,f,53,0,4.13,N,
03300336,browse,Instructions,1686311127697,2035,push,Android,f,53,0,4.13,N,
03300336,browse,GoodList,1686311129596,1899,push,Android,f,53,0,4.13,N,
03300336,browse,Videos,1686311131586,1990,push,Android,f,53,0,4.13,N,
03300336,browse,GoodDetail,1686311133738,2152,push,Android,f,53,0,4.13,N,
03300336,click,AddToCart,1686311135687,1949,push,Android,f,53,0,4.13,N,
09829817,browse,Activity,1686311128821,1949,push,Android,f,34,0,4.13,N,
09829817,browse,GoodList,1686311130687,1866,push,Android,f,34,0,4.13,N,
09829817,browse,Videos,1686311132619,1932,push,Android,f,34,0,4.13,N,
09829817,browse,Activity,1686311134670,2051,push,Android,f,34,0,4.13,N,
09829817,browse,Videos,1686311136482,1812,push,Android,f,34,0,4.13,N,
09829817,browse,Live,1686311138590,2108,push,Android,f,34,0,4.13,N,
09829817,browse,Videos,1686311140493,1903,push,Android,f,34,0,4.13,N,
09829817,browse,GoodList,1686311142445,1952,push,Android,f,34,0,4.13,N,
09829817,browse,Live,1686311144537,2092,push,Android,f,34,0,4.13,N,
09829817,browse,Live,1686311146264,1727,push,Android,f,34,0,4.13,N,
09829817,browse,Settings,1686311148250,1986,push,Android,f,34,0,4.13,N,
09829817,browse,GoodDetail,1686311150324,2074,push,Android,f,34,0,4.13,N,
09829817,browse,Videos,1686311152325,2001,push,Android,f,34,0,4.13,N,
09829817,browse,GoodList,1686311154232,1907,push,Android,f,34,0,4.13,N,
09829817,browse,GoodDetail,1686311156337,2105,push,Android,f,34,0,4.13,N,
09829817,browse,Videos,1686311158360,2023,push,Android,f,34,0,4.13,N,
09829817,click,AddToCart,1686311160405,2045,push,Android,f,34,0,4.13,N,
18777192,browse,Activity,1686318840883,2045,push,Android,m,35,0,4.13,N,
18777192,browse,GoodList,1686318842929,2046,push,Android,m,35,0,4.13,N,
